0,0,0,0,0,0,0,1.0454164,0.00012928314522120437,0.00012928314,0.9850295,5.545963693798234E-05,5.5459637E-05,0.9203276,1.7468601721248883E-05,1.7468601E-05,0.8677677,5.644138947158415E-06,5.644139E-06,0.826809,1.8371824617724447E-05,1.8371824E-05,0.7817306,2.605009566075675E-05,2.6050096E-05,0.7238571,2.8315539374046392E-05,2.8315539E-05,0.6627893,2.6794673528299225E-05,2.6794674E-05,0.5964859,2.4255245009999174E-05,2.4255245E-05,0.542609,2.22551435466317E-05,2.2255144E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.1419709,0.00016996666983740139,0.00016996668,1.0294625,5.5744355204723396E-05,5.5744356E-05,0.94801027,2.0231267794323937E-05,2.0231268E-05,0.89880216,1.629634093414105E-05,1.629634E-05,0.86293286,3.9098759594347095E-05,3.909876E-05,0.81898373,3.704911713889313E-05,3.7049118E-05,0.7666906,4.423292418942463E-05,4.4232926E-05,0.74311304,3.7722087737897265E-05,3.772209E-05,0.7064005,3.526333611997271E-05,3.5263336E-05,0.6517739,2.8850473421271383E-05,2.8850473E-05,0.5886902,1.823715273974177E-05,1.8237153E-05,0.55467856,1.4102785704017694E-05,1.4102786E-05,0.5213552,1.0414557211291252E-05,1.0414557E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.9961755,0.00024330830828418068,0.00024330831,0.806044,8.283989710078389E-05,8.28399E-05,0.68003994,2.0524274545463646E-05,2.0524274E-05,0.726364,3.234740252464058E-05,3.23474E-05,0.7293761,3.91040758849215E-05,3.9104078E-05,0.700416,3.7056523546945894E-05,3.7056525E-05,0.64310944,4.4228337456320175E-05,4.4228338E-05,0.58535117,4.1916511703016165E-05,4.191651E-05,0.54354423,3.828009550854713E-05,3.8280097E-05,0.54039204,3.487668708279661E-05,3.4876688E-05,0.5221989,2.24464323091145E-05,2.2446433E-05,0.5315724,1.409799303503381E-05,1.4097993E-05,0.52991974,1.041126822226569E-05,1.0411268E-05,0.5213417,3.0818597559784944E-08,3.0818597E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.156436,0.00024343394241466124,0.00024343394,1.1393071,0.00011186791974322743,0.00011186792,1.0964006,9.949327097558156E-05,9.949327E-05,1.0538044,9.387518417469648E-05,9.3875184E-05,1.0143945,8.405968666257163E-05,8.4059684E-05,0.96682507,7.313867562527821E-05,7.3138675E-05,0.9009176,6.825362080492553E-05,6.825362E-05,0.8187456,5.611725015899904E-05,5.611725E-05,0.7238276,4.676667485270083E-05,4.6766676E-05,0.6321231,4.153769614673158E-05,4.1537696E-05,0.5765797,2.7512608201080214E-05,2.7512608E-05,0.5515394,1.8206179004762197E-05,1.820618E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.1406748,0.00028078851711660444,0.00028078852,1.0296655,0.00013385483197270187,0.00013385483,0.93052465,0.0001041720928581792,0.00010417209,0.91527724,9.800869607387579E-05,9.80087E-05,0.8976822,0.00010451099508551587,0.000104511,0.8586694,9.406030865174998E-05,9.4060306E-05,0.7998325,6.855729833212661E-05,6.8557296E-05,0.72707605,5.647123172830565E-05,5.647123E-05,0.6550701,4.696059189009816E-05,4.696059E-05,0.59448063,4.148514702057009E-05,4.1485146E-05,0.54081345,2.8054750867700955E-05,2.805475E-05,0.5165813,1.840511667722251E-05,1.8405117E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.0393336,0.0003433624307859751,0.00034336242,0.91674393,0.00021099771075761012,0.0002109977,0.97504634,0.0001475504890136033,0.00014755048,1.0357157,0.00010685106067176451,0.00010685106,1.0865445,0.00010511385227784969,0.00010511385,1.1237627,0.00010190846604851699,0.00010190847,1.1416997,9.497118797169298E-05,9.497119E-05,1.1407299,0.00010029248378687339,0.000100292484,1.1135067,9.701031047715238E-05,9.7010314E-05,1.0548354,8.873888694127528E-05,8.873889E-05,0.9834267,2.8043402239219525E-05,2.8043401E-05,0.9323721,1.8444550018537058E-05,1.844455E-05,0.89156747,1.0414817250559168E-05,1.0414818E-05,0.7937244,2.0300398181905002E-07,2.0300398E-07,0.70580083,1.311865573741524E-07,1.3118655E-07,0.68497306,1.1861324843674699E-07,1.1861325E-07,0.61892235,1.2367439612866148E-07,1.236744E-07,0.53556633,1.6975887619924412E-07,1.6975888E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.0901768,0.00040640351305332227,0.0004064035,1.0044132,0.00022298767116524194,0.00022298767,0.9168215,0.0001660723871128592,0.0001660724,0.819884,0.0001291729044747834,0.0001291729,0.72292817,0.00011026986858775349,0.000110269866,0.6295344,0.00010571486468677334,0.00010571486,0.5842467,9.504086810757663E-05,9.5040865E-05,0.5647917,0.00010024919799889169,0.0001002492,0.5270439,9.698711111849602E-05,9.698711E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.9606407,0.00045591406793366106,0.00045591407,0.91049457,0.00026659739224754725,0.0002665974,0.8471411,0.00021416349751168809,0.00021416349,0.7903709,0.00018876123488453862,0.00018876123,0.748898,0.0001593722355082153,0.00015937224,0.7088664,0.00014401198851599087,0.00014401198,0.6582654,0.00012065514880399429,0.000120655146,0.6002688,0.00011542840943035155,0.00011542841,0.5333392,0.00010269538949891913,0.00010269539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.74668795,0.0004881052088490092,0.0004881052,0.65634483,0.00026819166120894863,0.00026819165,0.63004816,0.00022742344383575,0.00022742344,0.59653264,0.00019320678048728731,0.00019320678,0.5623617,0.0001570793068601521,0.00015707931,0.53189796,0.0001441974379551496,0.00014419743,0.5018002,0.00012066394885457135,0.00012066395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6787574,0.0005274081843071879,0.0005274082,0.57974434,0.00030150660434932703,0.0003015066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
