Type,10,10Mean,10Avg,10L1,20,20Mean,20Avg,20L1,250,250Mean,250Avg,250L1,350,350Mean,350Avg,350L1,450,450Mean,450Avg,450L1,570,570Mean,570Avg,570L1,700,700Mean,700Avg,700L1,840,840Mean,840Avg,840L1,1000,1000Mean,1000Avg,1000L1,1170,1170Mean,1170Avg,1170L1,1370,1370Mean,1370Avg,1370L1,1600,1600Mean,1600Avg,1600L1,1850,1850Mean,1850Avg,1850L1,2000,2000Mean,2000Avg,2000L1,2150,2150Mean,2150Avg,2150L1,2500,2500Mean,2500Avg,2500L1,2900,2900Mean,2900Avg,2900L1,3000,3000Mean,3000Avg,3000L1,3400,3400Mean,3400Avg,3400L1,4000,4000Mean,4000Avg,4000L1,4800,4800Mean,4800Avg,4800L1,5000,5000Mean,5000Avg,5000L1,5800,5800Mean,5800Avg,5800L1,6000,6000Mean,6000Avg,6000L1,7000,7000Mean,7000Avg,7000L1,8000,8000Mean,8000Avg,8000L1,8500,8500Mean,8500Avg,8500L1,9000,9000Mean,9000Avg,9000L1,10000,10000Mean,10000Avg,10000L1,10500,10500Mean,10500Avg,10500L1,11000,11000Mean,11000Avg,11000L1,12000,12000Mean,12000Avg,12000L1,13000,13000Mean,13000Avg,13000L1,13500,13500Mean,13500Avg,13500L1,14000,14000Mean,14000Avg,14000L1,15000,15000Mean,15000Avg,15000L1,16000,16000Mean,16000Avg,16000L1,17000,17000Mean,17000Avg,17000L1,18000,18000Mean,18000Avg,18000L1,19000,19000Mean,19000Avg,19000L1,20000,20000Mean,20000Avg,20000L1
0,0,0,0,0,0,0,0,0,0.7052794,0.00010025401,0.00010025401,0.41064042,0.6455004,0.00017152324,0.00017152324,0.7025592,0.62229276,0.00015311239,0.00015311239,0.62714833,0.60611653,0.00020521267,0.00020521267,0.8405511,0.59333104,0.00021505458,0.00021505458,0.88086355,0.610921,0.00021802467,0.00021802467,0.89302903,0.623031,0.00021371446,0.00021371446,0.87537444,0.61375684,0.00019697778,0.00019697778,0.806821,0.583258,0.000191667,0.000191667,0.78506804,0.5334355,0.00016133673,0.00016133673,0.66083527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.67154807,0.00010133326,0.00010133326,0.41506103,0.60957927,0.00017147498,0.00017147498,0.7023615,0.5743907,0.00015232625,0.00015232625,0.6239283,0.5457044,0.00020614012,0.00020614012,0.8443499,0.5608386,0.00021528074,0.00021528074,0.8817899,0.57646865,0.00021877083,0.00021877083,0.8960853,0.5787135,0.00021721478,0.00021721478,0.88971174,0.5584261,0.00019967914,0.00019967914,0.81788576,0.5159884,0.00019090307,0.00019090307,0.78193897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.682052,0.0001013264,0.0001013264,0.41503292,0.59854126,0.00022755108,0.00022755108,0.9320492,0.5635398,0.00015233099,0.00015233099,0.62394774,0.5402099,0.00023711866,0.00023711866,0.971238,0.55468476,0.00024686288,0.00024686288,1.0111504,0.56870234,0.00024800975,0.00024800975,1.0158479,0.57016385,0.00022922826,0.00022922826,0.93891895,0.5497923,0.00021728208,0.00021728208,0.8899874,0.5067232,0.00019604882,0.00019604882,0.80301595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.697528,0.00010141533,0.00010141533,0.4153972,0.6177632,0.00022748367,0.00022748367,0.9317731,0.58510655,0.00015229422,0.00015229422,0.6237971,0.52409345,0.00023710915,0.00023710915,0.9711991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5412367,0.00024900853,0.00024900853,1.019939,0.5623273,0.0002484641,0.0002484641,1.0177089,0.5884756,0.00024643537,0.00024643537,1.0093993,0.60400885,0.00022920227,0.00022920227,0.9388125,0.6003752,0.00021767356,0.00021767356,0.8915909,0.5701741,0.00019657522,0.00019657522,0.8051721,0.51603043,0.00016161057,0.00016161057,0.6619569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.6899312,0.00010139302,0.00010139302,0.41530582,0.6161035,0.00022746918,0.00022746918,0.93171376,0.58202255,0.00015230876,0.00015230876,0.62385666,0.5439476,0.00024890137,0.00024890137,1.0195,0.5655848,0.00024655738,0.00024655738,1.009899,0.59111273,0.00024338077,0.00024338077,0.9968876,0.60702014,0.0002297154,0.0002297154,0.9409143,0.6022046,0.000211216,0.000211216,0.86514074,0.57278657,0.00020799703,0.00020799703,0.85195583,0.5196451,0.00017424313,0.00017424313,0.7136999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.6895752,0.00010139434,0.00010139434,0.41531122,0.6240457,0.00022748434,0.00022748434,0.93177587,0.59084094,0.00015230663,0.00015230663,0.62384796,0.5356442,0.00024956706,0.00024956706,1.0222267,0.5536738,0.00024882253,0.00024882253,1.0191771,0.57523316,0.00024574978,0.00024574978,1.0065911,0.58513606,0.0002390407,0.0002390407,0.9791107,0.5763494,0.00021877814,0.00021877814,0.89611524,0.5419615,0.00021717689,0.00021717689,0.8895565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.6894415,0.00010124721,0.00010124721,0.41470858,0.61670655,0.00022753843,0.00022753843,0.9319974,0.5841075,0.00015242073,0.00015242073,0.6243153,0.534518,0.000249687,0.000249687,1.022718,0.5564333,0.00025427455,0.00025427455,1.0415086,0.5829645,0.00024992568,0.00024992568,1.0236956,0.60012394,0.00024538048,0.00024538048,1.0050784,0.5976811,0.00022418775,0.00022418775,0.91827303,0.5716536,0.00021872077,0.00021872077,0.8958803,0.52281016,0.00018230629,0.00018230629,0.7467266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.7063918,0.00010124843,0.00010124843,0.41471356,0.6510001,0.00022753603,0.00022753603,0.9319876,0.61418587,0.00015241373,0.00015241373,0.62428665,0.5501452,0.0002485065,0.0002485065,1.0178826,0.57226247,0.000254231,0.000254231,1.0413302,0.5994781,0.00024990476,0.00024990476,1.0236099,0.6178358,0.00024554666,0.00024554666,1.0057591,0.61850697,0.00022438202,0.00022438202,0.91906875,0.592661,0.0002187906,0.0002187906,0.8961663,0.54200286,0.00018227518,0.00018227518,0.74659914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.7286674,0.00013514928,0.00013514928,0.55357146,0.6884636,0.0002392905,0.0002392905,0.9801339,0.6405041,0.0001564344,0.0001564344,0.6407553,0.5678995,0.00024891426,0.00024891426,1.0195528,0.56293255,0.00025396593,0.00025396593,1.0402445,0.58954483,0.00024992286,0.00024992286,1.023684,0.6108381,0.00024559375,0.00024559375,1.005952,0.6180561,0.00022443545,0.00022443545,0.9192876,0.6008372,0.00021881163,0.00021881163,0.89625245,0.5561481,0.00018227355,0.00018227355,0.74659246,0.50016975,0.00010625617,0.00010625617,0.43522528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.6937889,0.00013516608,0.00013516608,0.55364025,0.6337516,0.00023926901,0.00023926901,0.98004586,0.59770316,0.00015642573,0.00015642573,0.6407198,0.5635342,0.00024884255,0.00024884255,1.0192591,0.57808125,0.00025374812,0.00025374812,1.0393523,0.5956277,0.00025000316,0.00025000316,1.0240129,0.60138774,0.00024536633,0.00024536633,1.0050205,0.58625036,0.00022540179,0.00022540179,0.9232457,0.5474398,0.00021953431,0.00021953431,0.89921254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.7501839,0.00013519569,0.00013519569,0.55376154,0.712863,0.0002392937,0.0002392937,0.980147,0.66306895,0.0001564189,0.0001564189,0.6406918,0.6212344,0.0002517824,0.0002517824,1.0313007,0.6405956,0.00025942884,0.00025942884,1.0626205,0.6648292,0.00025636147,0.00025636147,1.0500566,0.6826502,0.00024935105,0.00024935105,1.0213419,0.68759125,0.00022949913,0.00022949913,0.9400284,0.6739936,0.00022635904,0.00022635904,0.92716664,0.6407672,0.0001893508,0.0001893508,0.7755809,0.598312,0.00013379005,0.00013379005,0.54800403,0.5684665,0.00011428399,0.00011428399,0.46810722,0.543133,8.12682E-05,8.12682E-05,0.33287454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.65621585,0.0001774471,0.0001774471,0.72682333,0.58163303,0.00024010967,0.00024010967,0.9834892,0.54966295,0.00015642444,0.00015642444,0.6407145,0.5078058,0.0002517548,0.0002517548,1.0311877,0.5217556,0.00025941947,0.00025941947,1.0625821,0.53762996,0.00025636266,0.00025636266,1.0500615,0.5422141,0.00024934934,0.00024934934,1.0213349,0.5258115,0.00022951988,0.00022951988,0.9401134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.65880895,0.0002449617,0.0002449617,1.0033631,0.58302313,0.00027264163,0.00027264163,1.1167401,0.5387752,0.00015639648,0.00015639648,0.64059997,0,0,0,0,0,0,0,0,0.5042428,0.000256085,0.000256085,1.0489242,0.5034345,0.00025009896,0.00025009896,1.0244054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
