1	0.6203363	1.1094838	1.3065034	1.2742506	1.3046365	1.2662964	1.2313002	1.2067938	1.2024978	1.2375045	1.2230083	1.195159	1.1739417	1.1533309	1.1680528	1.141149	1.0791636	1.0027065	0.90783876	0.79502815	0.733679	0.6532868	0.5472169	0	
1	0	0.97631544	1.1149199	1.2628762	1.2356998	1.1896198	1.1413481	1.0848382	1.0704974	1.0410103	0.9911355	0.9375568	0.8940552	0.8576142	0.8155957	0.7920043	0.74075735	0.66051257	0.5797165	0.523811	0	0	0	0	
1	0	1.0284051	1.2485974	1.3114144	1.2688123	1.2548468	1.2428299	1.2292837	1.2516193	1.2469287	1.2284333	1.2302321	1.2030609	1.172958	1.1079471	1.0707967	1.0115731	0.92291945	0.84404534	0.7538173	0.6394549	0.52984196	0	0	
1	0	0.9623903	1.1807424	1.2101163	1.1926068	1.139417	1.0765922	1.0121617	0.9724937	0.9647826	1.0149277	1.0474166	1.0559653	1.0438324	0.980246	0.91482353	0.8078873	0.71880877	0.63435745	0.5419495	0	0	0	0	
1	0	0.60799605	0.9593402	1.1478163	1.1967057	1.1891227	1.1341816	1.0531268	0.9578619	0.8654446	0.81321585	0.75698334	0.6953478	0.6295781	0.56424475	0.50205916	0	0	0	0	0	0	0	0	
1	0	1.0266067	1.2019358	1.2777647	1.2195561	1.1859195	1.1689494	1.1455799	1.1157385	1.0842137	1.0741762	1.02602	0.99071056	0.932319	0.8839944	0.8166962	0.72918576	0.65766823	0.6108934	0.57165617	0	0	0	0	
1	0	0.9090277	1.0012362	0.95979136	0.9496575	0.52636933	0.54853755	0.5416178	0	0	0	0.80494446	0.77739584	0.740632	0.70774907	0.6434263	0.579974	0.52943015	0.5101315	0	0	0	0	0	
1	0	0.96099347	1.1212703	1.1685781	1.1496887	1.0880027	1.0247544	1.0315236	1.0048774	0.958191	0.8900968	0.80791813	0.7492806	0.71441317	0.66242224	0.6047192	0.55384606	0.50786865	0	0	0	0	0	0	
1	0	0.85469824	0.916398	0.877748	0.8194233	0.81969756	0.8435939	0.87342936	0.90582025	0.9315765	0.9493459	0.94660103	0.92894095	0.87801564	0.8030016	0.7453752	0.711245	0.6850696	0.6259181	0.543144	0	0	0	0	
1	0.52025944	1.0759139	1.2520741	1.2979403	1.244035	1.2572893	1.2318591	1.1867987	1.1322585	1.0773442	1.0112295	0.9334634	0.8748961	0.8772026	0.85881555	0.8443321	0.78687656	0.7169818	0.63824666	0.53807694	0	0	0	0	
1	0	0.6484403	0.65164834	0.7787279	0.8036553	1.2261106	1.2089602	1.1836418	1.1528373	1.1588585	1.1708885	1.1410931	1.0901725	1.0380968	1.0088934	0.96966755	0.91994375	0.8440712	0.7467219	0.68781537	0.60445327	0.51086485	0	0	
1	0.5186274	1.0515163	1.2999339	1.3250909	1.2943037	1.2910956	1.2747537	1.2525263	1.2355049	1.2168496	1.2008702	1.1884141	1.1752691	1.1341182	1.1012237	1.0501921	1.0305804	0.9768123	0.95982194	0.8681067	0.7885838	0.6426649	0.5318075	0	
1	0	0	0	0	0	0	0	0.86787724	0.8391457	0.834245	0.8397247	0.8337685	0.82045764	0.8004134	0.76503986	0.70996267	0	0	0	0	0	0	0	0	
1	0.522675	1.0976336	1.292398	1.3046477	1.2760442	1.2853217	1.2642007	1.2328342	1.2038226	1.1754981	1.1405567	1.0915091	1.0474184	0.97699827	0.9221614	0.89980984	0.85868084	0.7802401	0.6855222	0.60378623	0.510151	0	0	0	
