#Type	50	150	250	350	450	570	700	840	1000	1170	1370	1600	1850	2150	2500	2900	3400	4000	4800	5800	7000	8500	10500	13500	
0	0.8850753	1.200701	1.2491274	1.232394	1.1676377	1.0825763	0.98823464	0.8806596	0.8046889	0.7608579	0.7085896	0.65012753	0.5876728	0.5261286	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0.5072047	0.6425317	0.7515262	0.83188933	0.8707528	0.86951965	0.84767777	0.81831133	0.80458367	0.79376686	0.8178015	0.80816853	0.8045101	0.75302505	0.6868217	0.5991689	0	0	0	0	
1	0.6364741	1.1278787	1.3014128	1.3234814	1.2882882	1.2677457	1.2599397	1.2486459	1.2337662	1.2135819	1.1865547	1.1923157	1.1793404	1.1261613	1.1366998	1.0984112	1.0721382	0.9899995	0.9838536	0.92083144	0.80694556	0.73957086	0.61661863	0	
3	0.65077436	1.1182323	1.0982181	1.1543483	1.2016821	1.2042639	1.1694794	1.1224002	1.0672765	1.0771495	1.050197	0.9887318	0.90917367	0.8251358	0.7394084	0.6562006	0.57627606	0	0	0	0	0	0	0	
1	0	0.71292853	1.0070684	1.037184	1.029046	0.89617395	0.8153829	0.7225496	0.720001	0.71927434	0.69078416	0.65067655	0.6005087	0.55059797	0	0	0	0	0	0	0	0	0	0	
3	0.51293737	0.9015459	1.0361882	0.86591345	0.8094015	0.8774672	0.9518864	0.98977643	0.9755909	0.9174081	0.823581	0.7179631	0.64888537	0.5986574	0.53700095	0	0	0	0	0	0	0	0	0	
3	0	0.51341134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0.5744535	0.89083046	0.90906626	0.8973563	0.8230621	0.81072956	0.76761276	0.72943807	0.7244423	0.7045234	0.6658748	0.6111242	0.55241066	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.5904104	0.6678986	0.6734111	0.64154416	0.5725501	0.5290444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.65545034	1.2307787	1.3200407	1.2948537	1.2845922	1.2893794	1.2927389	1.2807668	1.2611997	1.2436867	1.2284892	1.2117964	1.184369	1.1514586	1.1021932	1.0478133	0.9641132	0.8812612	0.772614	0.64642894	0.5364568	0	0	0	
2	0	0	0	0	0	0	0.50649375	0.54239833	0.58598495	0.6401287	0.669167	0.663594	0.64635086	0.6044815	0.5567068	0.5260118	0.5060776	0	0	0	0	0	0	0	
4	0.5838494	1.1574812	1.263781	1.2695328	1.2481967	1.2139252	1.1867305	1.1649324	1.1586927	1.1604294	1.1625972	1.1562527	1.1351367	1.105896	1.0421901	0.96917397	0.88469917	0.78375417	0.69478536	0.58825743	0.5169405	0	0	0	
0	0	1.21531	0	0	0	0	0	0	0	0	0	0.9250381	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0.57158405	0.6661943	0.69618493	0.79768884	0.8596932	0.88732046	0.8859215	0.8949889	0.91519105	0.9122846	0.8832366	0.8987288	0.8820071	0.83088136	0.7887529	0.7400329	0.6354531	0.55377674	0	0	0	
1	0.5377443	1.1253967	1.2983414	1.2747203	0	0	0	0	0	0.64472204	0.9227023	0.90170395	0.8706477	0.8076996	0.76973575	0.745564	0.71018857	0.68123764	0.61811984	0.54693556	0	0	0	0	
4	0	0.9023901	1.0229521	1.2272853	1.2413067	1.2327745	1.1236479	1.1522422	1.2124462	1.2441324	1.2386069	1.2256202	1.2011242	1.1597	1.1187366	1.0678712	0.98024267	0.9029546	0.7963002	0.661899	0.5491924	0	0	0	
3	0.5419627	0.83401483	0.7204649	0.7214901	0.6994869	0.6543378	0.60053134	0.55030847	0.5051087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8611621	1.2622745	1.2864002	1.3053335	1.2840403	1.2613517	1.244298	1.223787	1.1933082	1.1587244	1.1421233	1.1353221	1.1201152	1.0962828	1.0530627	1.0185452	0.94930446	0.8770511	0.7957779	0.6804086	0.57490414	0	0	0	
4	0	0.5013759	0.7228325	0.7122068	0.6917614	0.70798934	0.7492821	0.775925	0.77714473	0.75680435	0.7130466	0.6530499	0.5898258	0.5228335	0	0	0	0	0	0	0	0	0	0	
3	0.59015447	0.9119882	0.9542105	1.0300255	1.0545485	1.0492649	1.0023488	0.9384412	0.8616019	0.79346764	0.72935265	0.6562918	0.6027439	0.55910623	0.5046447	0	0	0	0	0	0	0	0	0	
3	0.54174876	1.1249486	1.3017913	1.2573286	1.2107253	1.179813	1.149794	1.1117135	1.0637937	1.0037323	0.96116525	0.8338795	0.7400862	0.6577433	0.5799638	0.5114743	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0.5637218	0.66751975	0.7787803	0.8445024	0.85687095	0.82167464	0.80076724	0.77870786	0.71786386	0.64954126	0.60003763	0.5735995	0.5145138	0	0	0	0	0	0	
3	0.5061566	0.89611596	1.0340288	0.8358536	0.9145638	1.0009366	0.8428975	0.7501727	0.65523714	0.59398824	0.56729734	0.5238998	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5963289	1.1097972	1.2260661	1.1817508	1.086092	0.95847386	0.86583734	0.837782	0.80759627	0.7706038	0.72408026	0.674194	0.62812763	0.5800353	0.52741545	0	0	0	0	0	0	0	0	0	
0	0	0.72954947	0.7974624	0.74813473	0.6749757	0.59213746	0.56858313	0.55337584	0.53316367	0.50628906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.506208	1.0530682	1.175872	1.2040573	1.2369738	1.2257117	1.2101582	1.1960902	1.1746576	1.1496477	1.1153697	1.0713321	1.0192691	0.9496493	0.8859825	0.8038572	0.7251337	0.63122064	0.5341805	0	0	0	0	0	
3	0	0.8330006	0.98821366	1.0012766	0.96509284	0.91369003	0.85419357	0.7826844	0.7024965	0.65643597	0.6036837	0.544148	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0.50077295	0.6505043	0.75718623	0.81991035	0.84059817	0.83774406	0.8205748	0.8054972	0.8262597	0.8299037	0.82066256	0.79065883	0.7447929	0.6978802	0.6535847	0.6084919	0.5087433	0	0	0	
2	0	0	0.5293529	0.6799045	0.84797007	0.9564288	1.0246145	1.0794371	1.1087672	1.0940815	1.1214802	1.0996761	1.0397406	0.96738064	0.88041514	0.8353571	0.7722699	0.72387266	0.66624516	0.61007345	0.6097569	0.55016005	0	0	
1	0	0.7556491	0.92168754	0.9009158	0.86453825	0.8798166	0.8967703	0.90896845	0.91143584	0.9027179	0.8812246	0.8444566	0.80629	0.7431445	0.6829945	0.61510146	0.540565	0	0	0	0	0	0	0	
0	0.67396146	1.134422	1.3016616	1.3088586	1.2904918	1.2694542	1.2575847	1.2442706	1.2262317	1.2028298	1.2157515	1.2126788	1.1785105	1.1271638	1.0603667	0.97530377	0.9066993	0.8230146	0.7142101	0.59708685	0	0	0	0	
3	0.58147746	0.7784088	0.93132055	0.9950736	0.9987235	0.97490203	0.83036625	0.8008551	0.76201415	0.71863216	0.66630167	0.6078783	0	0	0	0	0	0	0	0	0	0	0	0	
3	0.61488396	1.1223172	1.257572	1.2143912	1.2161741	1.2277616	1.2192863	1.1986144	1.1638961	1.1195797	1.0591137	0.98950326	0.90744555	0.8215186	0.7323378	0.64565605	0.5574199	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0.5812417	0.56450385	0.5309065	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0.56899095	0.62486196	0.75090224	0.84802485	0.89799726	0.90043694	0.86412317	0.8330442	0.8138016	0.8113545	0.8501349	0.8649525	0.8774892	0.8523431	0.790264	0.6868926	0.5658878	0	0	
0	0.65317494	1.1502151	1.2762424	1.2658713	1.220766	1.1669772	1.1070836	1.0339959	0.9425867	0.8546379	0.7865756	0.7229364	0.6640608	0.61059463	0.559226	0.5104745	0	0	0	0	0	0	0	0	
0	0.8628157	1.0549612	0.9255376	0.8816744	0.85609967	0.7893251	0.7100451	0.6139406	0.5809843	0.5529744	0.5146359	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0.51829267	0.7401822	0.8898167	0.9707687	1.0312264	1.0935051	1.1663156	1.2523031	1.2763983	1.2757436	1.2915798	1.269108	1.243597	1.1794128	1.1442208	1.11159	1.032688	0.9548905	0.86026573	0.72254467	0.54562974	0	
3	0.7231005	1.2356981	1.3273454	1.3155222	1.2824727	1.2614999	1.2435037	1.2234229	1.197155	1.1638582	1.1189173	1.0544914	0.9919308	0.9150505	0.8430098	0.771993	0.6951205	0.62342316	0.5336484	0	0	0	0	0	
2	0	0	0.5996245	0.7454836	0.8738415	0.91362154	1.0300052	1.093632	1.0767584	1.0888313	1.0668794	1.0562477	1.0530895	1.0333157	1.0060027	0.961397	0.89831245	0.8127659	0.72220546	0.6863138	0.6076424	0.5310469	0	0	
1	0	0.5947005	0.68249094	0.6746453	0.5991109	0.50769037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.69661695	1.1361928	1.292763	1.3108567	1.3241343	1.3173268	1.3015113	1.3007596	1.3084435	1.3171688	1.3265533	1.3251542	1.3130645	1.304051	1.2915912	1.284569	1.2849227	1.2479601	1.275872	1.2841492	1.235659	1.1107638	0.87206084	0.78836036	
2	0	0	0.58816487	0.77152514	0.93952864	1.0363399	1.0862355	1.1392976	1.2398629	1.266473	1.2643836	1.2402679	1.2640063	1.2760379	1.2469455	1.2157228	1.1664547	1.1538197	1.074072	0.9936974	0.9090708	0.77216166	0.59752613	0	
0	0.85174835	1.1650909	1.1656395	1.1474662	1.1007229	1.0121522	0.9055952	0.78848225	0.69311285	0.64974326	0.59523094	0.5362011	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0.72544837	0.83454174	0.7822489	0.90359384	0.96397096	0.9622484	0.9249726	0.864037	0.79511225	0.7152697	0.6339842	0.56049794	0	0	0	0	0	0	0	0	0	0	0	
3	0.5795124	1.0292761	1.1393511	1.1423651	1.0884265	1.0392574	0.9901423	0.93748695	0.8777669	0.8157906	0.746283	0.6742313	0.6069352	0.5385269	0	0	0	0	0	0	0	0	0	0	
2	0	0	0.5116302	0.63279456	0.6879588	0.8288577	0.8822868	0.8792242	0.97193235	0.99807423	1.0580804	1.1012328	1.1125659	1.1433731	1.133335	1.1241485	1.0539336	0.97550845	0.8694015	0.7311854	0.6208716	0.565425	0	0	
2	0	0	0	0	0	0	0	0	0.51776445	0.5348336	0.5152523	0.51342416	0.54194057	0.54872286	0.5339845	0.5221655	0	0	0	0	0	0	0	0	
0	0.51680315	0.93843853	1.0399352	0.96586347	0.8662749	0.75195986	0.7100999	0.68977004	0.66167825	0.62537396	0.58136225	0.53520954	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.5730922	1.142315	1.3199397	1.2577347	1.306596	1.3108083	1.2933352	1.2765054	1.2650939	1.2553297	1.2431282	1.23154	1.2598138	1.2454865	1.2320567	1.16986	1.1183451	1.0616683	0.96579754	0.83256894	0.74872744	0.6322698	0	0	
3	0.66803265	1.1750988	1.2994077	1.2991507	1.2822423	1.2681309	1.2537754	1.2384785	1.2145938	1.1877506	1.1515288	1.107337	1.0552934	0.9919275	0.93089134	0.8635352	0.78558797	0.7089072	0.61536026	0.526453	0	0	0	0	
0	0	0.78563774	0.6677213	0.5402733	0	0	0	0	0.65419924	0.6558829	0.64739466	0.61581004	0.58607	0.5412044	0	0	0	0	0	0	0	0	0	0	
1	0	0.96496105	1.1595068	1.2284977	1.1562676	1.0478816	0.983429	1.0155172	1.0162655	0.985517	0.9112514	0.8257486	0.7917537	0.77807325	0.7721551	0.7301833	0.702969	0.6588862	0.59054744	0.56598413	0	0	0	0	
1	0.5261985	1.046133	1.2677742	1.3170494	1.2931767	1.2584407	1.2339454	1.2087597	1.178187	1.1384065	1.0835549	1.0150408	0.9496157	0.9022309	0.8855023	0.87787265	0.84755456	0.786441	0.7296998	0.6797177	0.6195621	0.5110368	0	0	
3	0.5606399	1.0294778	1.1849185	1.2667984	1.2302823	1.2344661	1.2686665	1.2648237	1.2378199	1.2093855	1.1777109	1.1271883	1.0822587	1.007593	0.9343036	0.844231	0.74296933	0.6500425	0.5638069	0	0	0	0	0	
3	0	0.74999946	0.72533774	0.67273015	0.72069716	0.7320865	0.72585255	0.72763497	0.72111744	0.6958966	0.6587316	0.61858994	0.57502675	0.5259418	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0.5212796	0.62063605	0.6836015	0.7093158	0.70162797	0.67691094	0.63309145	0.58108383	0.5391829	0.510409	0	0	0	0	0	0	0	0	0	
1	0.5400474	1.1210991	1.2863275	1.242218	1.1787502	1.1170055	1.0468193	0.96491617	0.86809576	0.80162877	0.7229636	0.6561788	0.62898165	0.5875426	0.5446264	0	0	0	0	0	0	0	0	0	
1	0.5497242	1.16568	1.2225584	1.2890415	1.2403493	1.1730653	1.1124146	1.051385	1.0927262	1.1110138	1.0972396	1.0487148	1.0292763	1.0012077	1.0126343	0.985232	0.934088	0.85694295	0.73499995	0.62291723	0.5408008	0	0	0	
3	0.6413238	1.1049964	1.1578563	1.0975957	0.9867096	1.0211681	1.0131878	0.986987	0.93133634	0.86254853	0.8082785	0.74115777	0.6745201	0.61628646	0.5641815	0.5033659	0	0	0	0	0	0	0	0	
1	0	1.0123748	1.1580045	1.1467967	1.061262	1.0545086	1.0585601	1.0499846	1.0154139	0.96489286	0.93088186	0.8571555	0.8042317	0.7537421	0.7046779	0.64498633	0.5964963	0.55270624	0.52240527	0	0	0	0	0	
2	0	0	0.5004808	0.70536554	0.8070401	0.80853266	0.8776158	1.0221622	1.0982932	1.1232809	1.1233634	1.1568618	1.1972142	1.2083362	1.2170945	1.1626728	1.1610515	1.1325703	1.028617	0.95505077	0.86320937	0.7072629	0.59652096	0	
4	0	0.7891242	0.7365131	0.864787	0.99125063	1.0752261	1.1579653	1.1810222	1.1752212	1.1530595	1.2130164	1.1832576	1.0168408	0.9340495	0.8464831	0.7612059	0.6685989	0.58579004	0	0	0	0	0	0	
3	0	0.57955396	0.55264056	0	0.6694676	0.64186645	0.59968466	0.5549142	0.5058134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0.5524093	0.6258466	0.6557338	0.6562051	0.69123816	0.7205649	0.739331	0.7494547	0.74968296	0.7467784	0.7452372	0.71256787	0.6767665	0.61933196	0.5373796	0	0	0	0	
4	0.7117392	1.2399758	1.321532	1.3065422	1.2960224	1.2842333	1.280789	1.2770128	1.2718966	1.2726692	1.2705042	1.2631495	1.2607514	1.2408261	1.2322642	1.1887511	1.1830093	1.1426489	1.0468286	0.96460146	0.8851391	0.75402206	0.56743383	0	
1	0	1.0947698	1.2662323	1.2579669	1.2177656	1.1989579	1.1934105	1.1826017	1.1559712	1.1161586	1.0607998	0.98769325	0.9106674	0.824132	0.7349538	0.64949626	0.5606728	0	0	0	0	0	0	0	
2	0	0	0	0.59496915	0.73259723	0.8277349	0.936697	1.0609268	1.0983741	1.0869488	1.0864875	1.0801637	1.0503396	1.0193957	1.0295095	1.009582	0.97060496	0.91870165	0.82296723	0.7333105	0.60860664	0.5174792	0	0	
2	0	0	0	0	0	0.6354485	0.73418576	0.77157754	0.7561287	0.7920995	0.81734264	0.80051684	0.761973	0.6954598	0.68410355	0.67312765	0.6457815	0.60389894	0.53374654	0	0	0	0	0	
