#Type	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450	2500	2550	2600	2650	2700	2750	2800	2850	2900	2950	3000	3050	3100	3150	3200	3250	3300	3350	3400	3450	3500	3550	3600	3650	3700	3750	3800	3850	3900	3950	4000
1	0	0	0	0	0.5405461	0	0.6391602	0.6613326	0.6693433	0.6693361	0.575045	0.66232544	0.6567677	0.6528226	0.6542269	0.5808536	0.65380955	0.65262705	0.6498623	0.6458409	0	0.6423508	0.64177585	0.6412665	0.64217764	0.6475498	0.65000445	0.65125513	0.6552943	0.65737504	0.6577815	0.6567655	0.6545459	0.6513095	0.64917856	0.64958686	0.6493283	0.64849323	0.64715505	0.6472982	0.6469847	0.64701533	0.6485597	0.6487449	0.6476855	0	0.6539544	0.6563567	0.6577948	0.6583567	0	0.6571861	0.6556088	0.6534654	0.65082085	0.64773476	0.64774597	0.6510803	0.6538025	0.65595216	0	0.65868473	0.6593395	0.65956527	0.65939415	0	0.6579811	0.6567953	0.65532464	0.65359324	0	0.6494368	0.6470523	0.64448833	0.64312255	0.643067	0.64268214	0.64198387	0.6409877	0.63970846	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50090015	0.5107258	0.518374	0.52391684	0.5279916	0.5341726	0.5398572	0.5438613	0.54659843	0.5516523	0.5571564	0.5613807	0.57760483	0.57974625	0.5804251	0.5646782	0.5875241	0.590513	0.59232163	0.5743411	0.57927	0.58390856	0.58770734	0.5906883	0.592877	0.594302	0.5949943	0.5949868	0.5976253	0.60350204	0.60867906	0.61318517	0.61704963	0.6203019	0.6229715	0.62508774	0.62667984	0.62777656	0.6284768	0.6296906	0.62837476	0.6277672	0.6267995	0.6254965	0.62388206	0.62197906	0.6110141	0.60861254	0.60599226	0.60316783	0.600153	0.6382294	0.6405582	0.64252347	0.6441379	
1	0	0	0	0	0	0	0	0	0	0	0	0	0.517344	0.5326064	0.5428342	0.5491482	0.5523737	0.55766904	0.5613117	0.5633833	0.56414515	0.5637944	0.56247973	0.56031334	0.5573802	0.5572355	0.5571264	0.55646574	0.5552749	0.553571	0.55136853	0.54868144	0.5455238	0.54191077	0.54060316	0.5400262	0.5390712	0.53774697	0.5360635	0.5340314	0.531662	0.52896696	0.5259582	0.5226477	0.51904744	0.517987	0.5175388	0.51684207	0.5159023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5509874	0.5592988	0.5666736	0.57081205	0.54939926	0.5586272	0.56762326	0.5781506	0.5860129	0.591265	0.5979793	0.6052764	0.6102713	0.61309636	0.6139043	0.61576664	0.6195085	0.62157834	0.62212473	0.6212968	0.6205947	0.622698	0.6235148	0.62385476	0.62926286	0.63357437	0.63686144	0.63919395	0.6406394	0.64126265	0.6411253	0.6402862	0.64109063	0.6469854	0.6433976	0.6435431	0.645118	0.6462903	0.6469816	0.64722747	0.65026385	0.64856803	0.6464608	0.6443796	0.64284515	0.64102864	0.6389503	0.63662875	0.63431937	0.6369605	0.63915455	0.6409221	0.64228404	0.6432609	0.6438733	0.64414144	0.6440854	0.6437246	0.6430781	
0	0	0	0	0.5371861	0.54617	0.58914316	0.59208894	0.6237351	0.63431746	0.63899356	0.5514721	0.6364359	0.63160473	0.6253458	0.6184334	0.54403836	0.5411913	0.5984508	0.59122926	0.58461654	0.5265131	0.5211554	0.56376064	0.55828744	0.55187017	0	0	0.52773106	0.5210876	0.5141583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0.52855456	0.5780178	0.5805217	0.60321635	0.6079886	0.61758715	0.62476987	0.6260514	0.6225814	0.61635953	0.60782903	0.5982098	0.588295	0.57682663	0.56681186	0.5552632	0.5450456	0.53452665	0.52307737	0.5112157	0.5009853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0.5359137	0	0	0	0	0.50880575	0.5193457	0.52224416	0.52085763	0.5171272	0.538497	0.56067055	0.575872	0.5852289	0.5897879	0.5922967	0.59534514	0.5957852	0.6458071	0.6462968	0.6439906	0.5929579	0.59225523	0.5936438	0.5941308	0.5937818	0	0	0	0	0.62470585	0.6239399	0.62253505	0.6236913	0.6251782	0.6264713	0.6270586	0.63349235	0.63906044	0.6433528	0.6464532	0.6484459	0.6494141	0.64943933	0.6486002	0.6469722	0.64462703	0.6448378	0.64730406	0.64915836	0.65045273	0.6512359	0.6515532	0.6514467	0.65095514	0.650114	0.64895564	0.6475094	0.645802	0.6438573	0.6416969	0.6393398	0.63680327	0.6341024	0.6312507	0.62825996	0.62514067	0.621902	0.6185519	0.6150976	0.6115451	0.6078999	0.6041667	0.6027321	0.6032745	0.60374737	
0	0	0	0	0	0	0.51613325	0.5858653	0.6252845	0	0	0.6518292	0.65249443	0	0	0	0.6418321	0.6395098	0	0	0	0.6286566	0.627668	0.62537646	0	0	0.6208865	0.61871636	0	0	0	0.6115294	0.60960305	0.6069716	0	0	0.5965599	0.59590185	0	0	0	0.5886868	0.5858661	0.5826858	0.5791679	0	0.5712017	0.56679285	0	0	0	0.5547681	0	0	0	0	0.5434229	0	0	0	0	0.5279637	0.52447754	0.520879	0.51717544	0.5133744	0.5094827	0.5055072	0.5014544	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5094539	0.5217341	0.5350068	0.54562926	0.5536083	0.5589961	0.56580603	0.5727852	0.57747835	0.580008	0.5805175	0.5842351	0.5872303	0.5912816	0.5974297	0.60185367	0.60467947	0.6060361	0.6081728	0.6136195	0.6178687	0.62102497	0.62318903	0.62445706	0.6249194	0.62466025	0.62375724	0.6222815	0.6202977	0.61786395	0.6150326	0.6118503	0.6086628	0.60996234	0.61070937	0.6109306	0.6106522	0.6099002	0.6086999	0.60707647	0.6050542	0.6026569	0.59990764	0.59682894	0.5940337	0.59568375	0.5970146	0.5980424	0.59878296	0.5992515	0.5994629	0.5994315	0.5991712	0.59869546	0.59801704	0.5971483	0.5961011	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50884783	0.5176534	0.5291712	0.5377436	0.5443479	0.5642644	0.5733967	0.58144283	0.59297717	0.6022083	0.60918164	0.61397076	0.62354755	0.6317753	0.6380891	0.64258593	0.64537364	0.6465678	0.6487528	0.6542181	0.6583342	0.6612004	0.6629158	0.6635779	0.6632814	0.6621172	0.66017187	0.6575271	0.6569282	0.65764445	0.6576244	0.65693134	0.6556253	0.6541253	0.6537539	0.6530535	0.65302426	0.65321094	0.6528744	0.6520574	0.6507998	0.6491391	0.64724624	0.648639	0.6496423	0.65027654	0.6505615	0.65051675	0.6501611	0.64995354	0.64940745	0.6484727	0.64717424	0.645845	0.64458084	0.64310324	0.6445249	
