#Type	50	150	250	350	450	570	700	840	1000	1170	1370	1600	1850	2150	2500	2900	3400	4000	4800	5800	7000	8500	10500	13500	
0	0.8783418	1.2722523	1.1969477	1.1756365	1.1821204	1.1801504	1.1496432	1.0882728	1.0053184	0.92702633	0.8546995	0.78358734	0.71512336	0.64026463	0.56941324	0	0	0	0	0	0	0	0	0	
0	0	1.0486659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86277366	1.2573266	1.2329991	1.1854274	1.1925328	1.1942995	1.1703097	1.1213334	1.0508286	0.9722966	0.8828608	0.79336274	0.7144924	0.6367147	0.556547	0	0	0	0	0	0	0	0	0	
0	0	0.64227015	0.5842073	0.5271934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8573295	1.2695203	1.2418717	1.1794086	1.1834418	1.1775303	1.1415167	1.080944	0.9985132	0.9095812	0.814393	0.7271245	0.65222704	0.58035755	0.50893444	0	0	0	0	0	0	0	0	0	
0	0.8831376	1.1947688	1.1065955	1.0821496	1.0608666	1.0029477	0.90902454	0.80226564	0.69717485	0.61006	0.53358763	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8199696	1.2697496	1.1933383	1.1602584	1.1567655	1.1341289	1.077571	0.9955968	0.89872164	0.8049165	0.7059156	0.6120187	0.52955467	0	0	0	0	0	0	0	0	0	0	0	
0	0.8659775	0.5648822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8088707	1.2576712	1.1758226	1.1447394	1.1388203	0	1.0467409	0.9600262	0.86229897	0.770903	0.67742413	0.5921049	0.51633024	0	0	0	0	0	0	0	0	0	0	0	
0	0.8866244	1.2232988	0	0	0	1.1105857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.802482	1.2474992	1.1571959	1.1313562	1.1233343	1.0878773	1.016826	0.9268224	0.82633287	0.7373753	0.64768386	0.5623933	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.88441527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.7485515	1.1898357	1.1776254	1.1518646	1.1471999	0	1.061878	0.97334003	0	0.76555914	0.67075104	0.5884199	0.51348615	0	0	0	0	0	0	0	0	0	0	0	
0	0.88093215	1.2598972	1.1805866	0	0	1.1223764	0	0	0.86908025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8795202	1.2649839	1.1888511	1.1516553	1.1475847	1.123256	1.0636668	0.97732335	0.8773849	0.77912754	0.6790264	0.5831438	0.5088235	0	0	0	0	0	0	0	0	0	0	0	
0	0.891303	1.2623924	1.1812538	1.1366764	1.1275133	1.092749	1.0207082	0.92573977	0.82199484	0.7227896	0.6292321	0.542434	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.7872855	1.1383413	1.1268798	1.1076386	1.0939438	1.0488977	0.97005206	0.87759614	0.78317875	0.7016756	0.621177	0.551018	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8788671	1.2260623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8364701	1.276855	1.1973612	1.1478041	1.140269	1.1090679	1.0440896	0.95884585	0.86694175	0.78109825	0.6953061	0.61159915	0.5383113	0	0	0	0	0	0	0	0	0	0	0	
0	0.87097967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8838622	1.2718858	1.1958752	1.1506023	1.1375484	1.1066227	1.039868	0.948699	0.8455606	0.74465907	0.6473551	0.5554746	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.87263685	1.2648834	1.1820773	1.1286656	1.115663	1.0763603	1.0004026	0.9035907	0.80139565	0.7067663	0.61898434	0.5385561	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.87710357	1.255615	1.1673474	1.1270536	1.1186535	1.0822961	1.0107266	0.91960156	0.81938094	0.7311929	0.6432811	0.5609537	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86815184	1.2656789	1.1812001	1.1374266	1.1309773	1.0992771	1.0324129	0.94443184	0.8481368	0.7559799	0.6690126	0.5847429	0.5103525	0	0	0	0	0	0	0	0	0	0	0	
0	0.8582724	1.2582952	1.1648982	1.1332127	1.1264006	1.0935061	1.0254865	0.9375484	0.84454864	0.75902283	0.6760274	0.59582853	0.5248998	0	0	0	0	0	0	0	0	0	0	0	
0	0.8769707	1.2687299	1.1903617	1.1410794	1.1318926	1.1014521	1.0353719	0.9475958	0.849591	0.7600884	0.6706627	0.5856133	0.5145366	0	0	0	0	0	0	0	0	0	0	0	
0	0.86736983	1.280973	1.2089155	1.1627219	1.1467838	1.1192415	1.0585039	0.97531205	0.8768063	0.78213227	0.68524253	0.5949202	0.51576316	0	0	0	0	0	0	0	0	0	0	0	
0	0.8649387	1.2548182	1.1616514	1.1288364	1.1187555	1.0805714	1.0057393	0.9096361	0.8079172	0.71355003	0.62597483	0.5460872	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8645256	1.2624148	1.1771333	1.1320515	1.1248541	1.0905694	1.020595	0.9312584	0.83121496	0.7438146	0.656284	0.5741492	0.50587445	0	0	0	0	0	0	0	0	0	0	0	
0	0.87852526	1.2484872	1.1572975	1.1209754	1.1107147	1.073063	0.9992685	0.90549594	0.8069212	0.7158329	0.6330785	0.5558023	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8605002	1.2438452	1.1405026	1.1210184	1.1113818	1.0720737	0.99826634	0.9070714	0.8132455	0.7278097	0.64780855	0.5712133	0.503153	0	0	0	0	0	0	0	0	0	0	0	
0	0.6512735	1.00989	0.9993731	0.9785772	0.9448483	0.8744868	0.78082335	0.686893	0.60328764	0.533164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.7861528	1.0921135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.860572	1.307318	1.2897615	1.2066418	1.1849798	1.1735759	1.1357833	1.0756816	0.9968794	0.9147413	0.8209702	0.7260106	0.63663167	0.5474303	0	0	0	0	0	0	0	0	0	0	
0	0	0.67586243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86322564	1.3113647	1.2911433	1.2097192	1.1910436	1.1806804	1.1455761	1.0897083	1.0158317	0.9391105	0.84900856	0.7613178	0.67378604	0.5870182	0.5085618	0	0	0	0	0	0	0	0	0	
0	0	0.68819374	0.60575956	0	0.50288475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86532915	1.2866063	1.2149512	1.1652715	1.1536232	1.1265241	1.0674531	0.98481333	0.8882531	0.7912563	0.6957362	0.6011004	0.5323047	0	0	0	0	0	0	0	0	0	0	0	
0	0.8774119	1.2543392	1.1634135	1.1289037	1.1185309	1.0808029	1.0087513	0.918085	0.81936824	0.73164636	0.6441089	0.5649122	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.88391274	1.2069407	1.1059113	1.0874193	1.073001	1.0250063	0.94405985	0.8501332	0.75713676	0.67579716	0.6011823	0.53353924	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.88453525	1.255462	1.1669691	1.1286896	1.1199689	1.0837095	1.0096548	0.9131084	0.8079014	0.7100612	0.6174978	0.53282326	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86864173	1.2413403	1.1336597	1.1128044	1.1018451	1.0603297	0.9827833	0.8875381	0.7891152	0.7009031	0.6187903	0.54541135	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8772911	1.2706378	1.1922741	1.1463151	1.137953	1.1066116	1.0396585	0.9487063	0.84656656	0.74686164	0.650197	0.55836797	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8724453	1.2820177	1.2110268	1.1648561	1.1546171	1.1288882	1.0715382	0.9902025	0.89560634	0.8020572	0.7074194	0.61386746	0.5334994	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.52134854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8775048	1.2620356	1.1774862	1.1445802	1.1360451	1.1037191	1.034115	0.93946725	0.83179075	0.7288686	0.627736	0.5353156	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8716479	1.2813858	1.2079465	1.1589334	1.1520154	1.1244919	1.0638689	0.9780803	0.8766478	0.7748899	0.6728653	0.5840889	0.510711	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.5172277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8813845	1.27255	1.1957449	1.1511278	1.1421199	1.1113815	1.046411	0.9595508	0.85878074	0.7656977	0.6696795	0.5801149	0.504211	0	0	0	0	0	0	0	0	0	0	0	
0	0.8805026	1.2613262	1.1802735	1.1468537	1.1369039	1.1043731	1.0376134	0.94683474	0.84208626	0.74241054	0.6426957	0.5516505	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86381906	1.1832572	1.0677009	1.0509048	1.0327028	0.9804598	0.8994669	0.80916786	0.7200272	0.64190406	0.5673692	0.50024897	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8906859	1.2396746	1.1466764	1.1210595	1.1087625	1.0663244	0.9879837	0.8915147	0.78818315	0.698883	0.61407566	0.5373779	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8871329	1.2648804	1.1820307	1.1349941	1.1234617	1.084416	1.0098485	0.9158904	0.8123315	0.7190441	0.629077	0.5469504	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8873598	1.2445507	1.1462014	1.1218052	1.1100236	1.0690032	0.9926981	0.8980737	0.8004282	0.71129453	0.63077253	0.5569802	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.89405376	1.235449	1.138533	1.1176693	1.1083049	1.0682551	0.9921861	0.8981634	0.79683936	0.71052927	0.6264117	0.5492378	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8902101	1.2311016	1.1381855	1.1157901	1.1025616	1.0587926	0.9801753	0.885139	0.7867539	0.6988278	0.6146655	0.54051405	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8946273	1.2212725	1.1187477	1.0987742	1.0859544	1.0411211	0.9600931	0.8636001	0.76382595	0.67986315	0.5995877	0.5263455	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.89487296	1.204047	1.1045105	1.0847993	1.068548	1.0181357	0.9354209	0.8409379	0.74837595	0.6684716	0.59489214	0.5292798	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8982297	1.2103927	1.1001799	1.0828131	1.0689133	1.022447	0.94404835	0.8549102	0.76435983	0.68969667	0.6155448	0.5464849	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.8830208	1.1858977	1.0798686	1.0629556	1.045536	0.9936657	0.91184527	0.82088053	0.73195165	0.6558396	0.5826013	0.5175803	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.87193775	1.1697712	1.0651103	1.0482764	1.0303606	0.97901917	0.89924794	0.81207645	0.7262231	0.65071726	0.57788515	0.5082772	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.86481833	1.2821529	1.2143823	1.1755615	1.1617312	1.1374366	1.0823354	1.0030023	0.90727675	0.81443363	0.71619505	0.62186754	0.5392999	0	0	0	0	0	0	0	0	0	0	0	
