Type,10,10Mean,10Avg,10L1,20,20Mean,20Avg,20L1,250,250Mean,250Avg,250L1,350,350Mean,350Avg,350L1,450,450Mean,450Avg,450L1,570,570Mean,570Avg,570L1,700,700Mean,700Avg,700L1,840,840Mean,840Avg,840L1,1000,1000Mean,1000Avg,1000L1,1170,1170Mean,1170Avg,1170L1,1370,1370Mean,1370Avg,1370L1,1600,1600Mean,1600Avg,1600L1,1850,1850Mean,1850Avg,1850L1,2000,2000Mean,2000Avg,2000L1,2150,2150Mean,2150Avg,2150L1,2500,2500Mean,2500Avg,2500L1,2900,2900Mean,2900Avg,2900L1,3000,3000Mean,3000Avg,3000L1,3400,3400Mean,3400Avg,3400L1,4000,4000Mean,4000Avg,4000L1,4800,4800Mean,4800Avg,4800L1,5000,5000Mean,5000Avg,5000L1,5800,5800Mean,5800Avg,5800L1,6000,6000Mean,6000Avg,6000L1,7000,7000Mean,7000Avg,7000L1,8000,8000Mean,8000Avg,8000L1,8500,8500Mean,8500Avg,8500L1,9000,9000Mean,9000Avg,9000L1,10000,10000Mean,10000Avg,10000L1,10500,10500Mean,10500Avg,10500L1,11000,11000Mean,11000Avg,11000L1,12000,12000Mean,12000Avg,12000L1,13000,13000Mean,13000Avg,13000L1,13500,13500Mean,13500Avg,13500L1,14000,14000Mean,14000Avg,14000L1,15000,15000Mean,15000Avg,15000L1,16000,16000Mean,16000Avg,16000L1,17000,17000Mean,17000Avg,17000L1,18000,18000Mean,18000Avg,18000L1,19000,19000Mean,19000Avg,19000L1,20000,20000Mean,20000Avg,20000L1
0,0.0,0.0,0.0,0.0,0,0,0,0,1.2428358,0.0013369323,0.0013369323,5.4760747,1.2191995,0.00132805,0.00132805,5.439693,1.1711752,0.0011231462,0.0011231462,4.6004066,1.1109214,0.0008811945,0.0008811945,3.6093726,1.0443274,0.0007308778,0.0007308778,2.9936755,0.9706951,0.0006104256,0.0006104256,2.5003033,0.8848183,0.0005725082,0.0005725082,2.3449936,0.8115947,0.0005253811,0.0005253811,2.151961,0.7281118,0.0004722442,0.0004722442,1.9343122,0.6496535,0.0003185643,0.0003185643,1.3048394,0.5920864,0.00024109347,0.00024109347,0.98751885,0.56111693,0.00022767825,0.00022767825,0.9325701,0.5371233,0.00018237083,0.00018237083,0.7469909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,0.72642696,0.0012593172,0.0012593172,5.158163,0.69004005,0.0010033036,0.0010033036,4.1095314,0.68696964,0.00086823653,0.00086823653,3.5562968,0.7138336,0.00088292296,0.00088292296,3.6164525,0.71021247,0.0008430962,0.0008430962,3.453322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62654614,0.00068492955,0.00068492955,2.8054714,0.59144586,0.00061753264,0.00061753264,2.5294137,0.5373296,0.00051025936,0.00051025936,2.0900223,0.5234725,0.0005505308,0.0005505308,2.2549741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51173276,0.0015158585,0.0015158585,6.2089562,0.53660274,0.0014587145,0.0014587145,5.9748945,0.54628265,0.0015234237,0.0015234237,6.2399435,0.5301156,0.0014571863,0.0014571863,5.968635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,1.2761663,0.0001373647,0.0001373647,0.5626458,1.2063797,0.000230675,0.000230675,0.9448448,1.1257677,0.000269672,0.000269672,1.1045765,1.1190382,0.00028458924,0.00028458924,1.1656775,1.162676,0.00027693057,0.00027693057,1.1343076,1.1943765,0.0002746959,0.0002746959,1.1251544,1.1892662,0.00026955226,0.00026955226,1.104086,1.1659764,0.0002597491,0.0002597491,1.0639323,1.1271312,0.00025422903,0.00025422903,1.0413221,1.0885736,0.00026388452,0.00026388452,1.080871,1.0443717,0.00025620256,0.00025620256,1.0494057,1.0143106,0.00025346584,0.00025346584,1.0381961,0.9778782,0.00025084976,0.00025084976,1.0274806,0.9104198,0.00020173914,0.00020173914,0.8263235,0.8339022,0.0001982869,0.0001982869,0.81218314,0.8148927,0.000197047,0.000197047,0.8071045,0.7469942,0.00019053278,0.00019053278,0.7804223,0.7537495,0.00018368008,0.00018368008,0.7523536,0.7237654,0.00016385586,0.00016385586,0.6711536,0.7081894,0.000158449,0.000158449,0.6490071,0.6425612,0.00013606568,0.00013606568,0.557325,0.6377246,0.00013036127,0.00013036127,0.53395975,0.59580123,0.000102284146,0.000102284146,0.41895586,0.5346696,7.7158504e-05,7.7158504e-05,0.31604123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0,0,0,0,0.6868406,0.0003224939,0.0003224939,1.320935,0.82163364,0.00049930677,0.00049930677,2.0451605,0.98513407,0.00064931886,0.00064931886,2.65961,1.1175658,0.0007469961,0.0007469961,3.059696,1.1697422,0.00074579427,0.00074579427,3.0547733,1.1742803,0.00082349934,0.00082349934,3.3730533,1.1481472,0.00084719935,0.00084719935,3.4701285,1.1780461,0.00082020566,0.00082020566,3.3595624,1.1899276,0.0009138775,0.0009138775,3.7432423,0.95559204,0.00085505476,0.00085505476,3.5023043,1.1089076,0.000789085,0.000789085,3.2320921,1.0810891,0.0007468033,0.0007468033,3.0589063,1.0504721,0.000731049,0.000731049,2.9943767,0.98317176,0.000638332,0.000638332,2.6146078,0.93554646,0.00057811686,0.00057811686,2.3679667,0.9238321,0.00054449355,0.00054449355,2.2302456,0.92126536,0.00048152928,0.00048152928,1.9723439,0.983908,0.00040477415,0.00040477415,1.6579549,0.99354005,0.00034309502,0.00034309502,1.4053172,0.98370564,0.0003324271,0.0003324271,1.3616214,1.0155199,0.0002820226,0.0002820226,1.1551646,1.0259734,0.0002469082,0.0002469082,1.011336,1.0421687,0.00021432745,0.00021432745,0.8778852,1.0026993,0.00019812433,0.00019812433,0.81151724,0.97368467,0.00016623868,0.00016623868,0.6809136,0.9400037,0.00015891457,0.00015891457,0.6509141,0.8856413,0.00016383686,0.00016383686,0.67107576,0.87507355,0.00016206826,0.00016206826,0.6638316,0.8892041,0.00014757224,0.00014757224,0.6044559,0.8999046,0.00014056716,0.00014056716,0.5757631,0.88332367,0.00012234037,0.00012234037,0.50110614,0.8649445,0.000118058786,0.000118058786,0.4835688,0.83998775,0.000113803544,0.000113803544,0.46613932,0.7710367,0.000104738596,0.000104738596,0.4290093,0.6784002,5.296386e-05,5.296386e-05,0.21693997,0.5651225,4.912555e-05,4.912555e-05,0.20121825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,0.71903855,0.0021907717,0.0021907717,8.973401,0.6848326,0.0017668136,0.0017668136,7.2368684,0.63071436,0.0015664424,0.0015664424,6.416148,0.5837378,0.0014635907,0.0014635907,5.9948673,0.5845004,0.0014953377,0.0014953377,6.124903,0.6170826,0.0014658311,0.0014658311,6.004044,0.6422968,0.001441945,0.001441945,5.9062066,0.6443672,0.0014385659,0.0014385659,5.892366,0.6215248,0.0014316494,0.0014316494,5.864036,0.58288735,0.0012726708,0.0012726708,5.2128596,0.5311285,0.0012018636,0.0012018636,4.9228334,0.50208974,0.0011762057,0.0011762057,4.8177385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,0.60909307,0.00078280916,0.00078280916,3.2063863,0.57240534,0.0006895085,0.0006895085,2.8242269,0.5143602,0.00060158735,0.00060158735,2.4641018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0,0,0,0,0.8218473,0.00050859,0.00050859,2.0831847,0.6726242,0.0004920716,0.0004920716,2.0155253,0.5504332,0.00046206164,0.00046206164,1.8926045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.63980484,3.0640177e-08,3.0640177e-08,0.00012550216,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0,0,0,0,0.52632475,0.0006205409,0.0006205409,2.5417354,0.72045237,0.0009998266,0.0009998266,4.0952897,0.8228181,0.0012046813,0.0012046813,4.934375,0.917324,0.0014283553,0.0014283553,5.8505435,1.0384535,0.0016328073,0.0016328073,6.6879787,1.1117935,0.0017219348,0.0017219348,7.053045,1.1632048,0.0016950673,0.0016950673,6.9429955,1.1911051,0.0016344124,0.0016344124,6.6945534,1.2145745,0.0016407631,0.0016407631,6.720566,1.2127643,0.0015278987,0.0015278987,6.258273,1.1869354,0.0014847915,0.0014847915,6.081706,1.1637558,0.0014817832,0.0014817832,6.069384,1.1313531,0.0014197038,0.0014197038,5.815107,1.0699688,0.0013407869,0.0013407869,5.4918633,0.99770254,0.00123455,0.00123455,5.056717,0.97828066,0.0012001938,0.0012001938,4.9159937,0.9504694,0.0011211161,0.0011211161,4.5920916,0.9005757,0.0010087894,0.0010087894,4.1320014,0.8609537,0.0008706822,0.0008706822,3.5663142,0.8440241,0.00084355264,0.00084355264,3.4551916,0.76274735,0.00073194446,0.00073194446,2.9980445,0.74073523,0.00075487595,0.00075487595,3.0919719,0.6947218,0.00059390644,0.00059390644,2.4326408,0.6404285,0.0005358937,0.0005358937,2.1950207,0.6197595,0.0004942528,0.0004942528,2.0244594,0.60392845,0.00042866275,0.00042866275,1.7558026,0.5539875,0.0003124275,0.0003124275,1.279703,0.5220345,0.00026545202,0.00026545202,1.0872915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,1.1097322,0.0018031936,0.0018031936,7.385881,1.0568489,0.0014244925,0.0014244925,5.834721,1.1044014,0.0012175147,0.0012175147,4.9869404,1.0946579,0.0011988316,0.0011988316,4.910414,1.0651909,0.001264869,0.001264869,5.1809034,1.0936056,0.0012653031,0.0012653031,5.1826816,1.1206472,0.0012251622,0.0012251622,5.0182643,1.1413344,0.0012444117,0.0012444117,5.0971103,1.1357682,0.0011978488,0.0011978488,4.9063888,1.1271722,0.0010878007,0.0010878007,4.4556317,1.0904431,0.0010322954,0.0010322954,4.228282,1.075272,0.0010078902,0.0010078902,4.1283183,1.0620486,0.0009624015,0.0009624015,3.9419966,1.0192337,0.00093577773,0.00093577773,3.8329456,0.9558668,0.0008524509,0.0008524509,3.491639,0.9382791,0.0008591903,0.0008591903,3.5192435,0.9017428,0.00080166897,0.00080166897,3.283636,0.8387074,0.00066528056,0.00066528056,2.7249892,0.7419987,0.00051762856,0.00051762856,2.1202066,0.7169497,0.00049514,0.00049514,2.0280933,0.6497422,0.0003997571,0.0003997571,1.637405,0.63573617,0.0003773921,0.0003773921,1.5457981,0.56407976,0.00029019066,0.00029019066,1.1886209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116422,0.00030021032,0.00030021032,1.2296615,0.6143652,0.00040914133,0.00040914133,1.6758429,0.73437214,0.00048382385,0.00048382385,1.9817425,0.8261124,0.0005281301,0.0005281301,2.163221,0.87518305,0.00047750166,0.00047750166,1.9558468,0.9063284,0.0004905067,0.0004905067,2.0091155,0.9024005,0.0005621307,0.0005621307,2.3024874,0.9225597,0.0004928904,0.0004928904,2.0188792,0.89753854,0.0004321469,0.0004321469,1.7700737,0.88096356,0.00044246617,0.00044246617,1.8123415,0.8532659,0.00040197498,0.00040197498,1.6464895,0.78478914,0.0004007111,0.0004007111,1.6413127,0.70255584,0.00037302257,0.00037302257,1.5279005,0.68652296,0.00037900454,0.00037900454,1.5524026,0.63913625,0.00031185927,0.00031185927,1.2773756,0.58665836,0.00030656066,0.00030656066,1.2556725,0.50655234,0.0002687598,0.0002687598,1.1008401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0,0,0,0,1.0012174,0.0012696433,0.0012696433,5.200459,0.9680982,0.0010051748,0.0010051748,4.117196,0.8773137,0.00092939433,0.00092939433,3.8067992,0.8024403,0.000899546,0.000899546,3.6845405,0.7508485,0.00092880137,0.00092880137,3.8043704,0.7539771,0.0008971356,0.0008971356,3.6746674,0.7386771,0.00085395266,0.00085395266,3.49779,0.7021418,0.00086308684,0.00086308684,3.5352037,0.656594,0.0007972783,0.0007972783,3.265652,0.60808235,0.000701379,0.000701379,2.8728483,0.6153155,0.0006972352,0.0006972352,2.8558755,0.61304504,0.0006479696,0.0006479696,2.6540835,0.60452324,0.0006422384,0.0006422384,2.6306086,0.58902085,0.00062754785,0.00062754785,2.570436,0.5488904,0.0005786129,0.0005786129,2.3699985,0.539102,0.00058632245,0.00058632245,2.4015768,0.5147048,0.00055161124,0.00055161124,2.2593997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5858089,0.0009583119,0.0009583119,3.9252455,0.7081388,0.0012247353,0.0012247353,5.0165157,0.8034358,0.0014470558,0.0014470558,5.9271407,0.8228303,0.001628195,0.001628195,6.669087,0.8379437,0.0017741111,0.0017741111,7.266759,0.8641266,0.0018018496,0.0018018496,7.380376,0.86418444,0.0017492012,0.0017492012,7.164728,0.830879,0.0016996036,0.0016996036,6.9615765,0.79204077,0.0016819758,0.0016819758,6.889373,0.8006137,0.0015727889,0.0015727889,6.4421434,0.7937625,0.0014731578,0.0014731578,6.0340543,0.78139997,0.0013514983,0.0013514983,5.535737,0.8061344,0.0012547605,0.0012547605,5.139499,0.81574506,0.0011289726,0.0011289726,4.624272,0.8143912,0.0010862157,0.0010862157,4.4491396,0.8342538,0.0009986968,0.0009986968,4.090662,0.85067105,0.0008512455,0.0008512455,3.4867015,0.802271,0.0007161627,0.0007161627,2.9334025,0.781507,0.0007003719,0.0007003719,2.8687234,0.74029267,0.00058449426,0.00058449426,2.3940885,0.7642779,0.0005647714,0.0005647714,2.3133037,0.8681611,0.00047523057,0.00047523057,1.9465444,0.93456006,0.0003522942,0.0003522942,1.4429971,0.95016843,0.00031206838,0.00031206838,1.2782321,0.95289487,0.00023467121,0.00023467121,0.9612133,0.91852355,0.00017604353,0.00017604353,0.7210743,0.8817518,0.00016066089,0.00016066089,0.658067,0.8327125,0.00015291409,0.00015291409,0.6263361,0.7182385,0.0001273998,0.0001273998,0.5218296,0.79420894,0.00010677989,0.00010677989,0.43737042,0.8189119,0.000101137746,0.000101137746,0.4142602,0.83379775,9.568904e-05,9.568904e-05,0.39194232,0.832116,8.464654e-05,8.464654e-05,0.34671223,0.78701466,7.2833034e-05,7.2833034e-05,0.2983241,0.6999111,1.4936638e-06,1.4936638e-06,0.006118047,0.576589,1.2964565e-06,1.2964565e-06,0.005310286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0,0,0,0,1.305813,0.0007279277,0.0007279277,2.981592,1.2844285,0.00056177983,0.00056177983,2.3010502,1.257819,0.0005104894,0.0005104894,2.0909646,1.2369403,0.00057340064,0.00057340064,2.348649,1.2110828,0.0005587181,0.0005587181,2.2885094,1.1789323,0.000584438,0.000584438,2.393858,1.1336222,0.00059657876,0.00059657876,2.4435866,1.1015399,0.0005953368,0.0005953368,2.4384995,1.056661,0.0005092767,0.0005092767,2.0859973,0.99232614,0.00047387244,0.00047387244,1.9409815,0.92168015,0.00042223872,0.00042223872,1.7294898,0.87761366,0.00038807938,0.00038807938,1.5895731,0.8325783,0.0003275652,0.0003275652,1.3417071,0.737847,0.00024830725,0.00024830725,1.0170665,0.6480561,0.00021691163,0.00021691163,0.88847005,0.62746537,0.00016174321,0.00016174321,0.6625002,0.55326796,8.448477e-05,8.448477e-05,0.3460496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0,0,0,0,1.3049324,0.0010003316,0.0010003316,4.097358,1.2834979,0.00065597915,0.00065597915,2.6868906,1.2567841,0.00058477593,0.00058477593,2.3952422,1.2345902,0.00061176816,0.00061176816,2.5058024,1.2068633,0.0006476611,0.0006476611,2.6528199,1.1730813,0.00067546836,0.00067546836,2.7667184,1.1242822,0.0006787192,0.0006787192,2.7800338,1.1044322,0.0006969226,0.0006969226,2.854595,1.0819154,0.0006508371,0.0006508371,2.6658287,1.0420811,0.00058321265,0.00058321265,2.388839,0.98385143,0.0005045987,0.0005045987,2.0668364,0.9602111,0.0004436609,0.0004436609,1.817235,0.93411654,0.0003917589,0.0003917589,1.6046444,0.86696297,0.00029727977,0.00029727977,1.2176579,0.78624934,0.00023081608,0.00023081608,0.94542265,0.7679274,0.00018071679,0.00018071679,0.74021596,0.7129562,9.509445e-05,9.509445e-05,0.38950688,0.6336343,1.9581812e-06,1.9581812e-06,0.00802071,0.53902835,1.218255e-06,1.218255e-06,0.0049899723,0.5178076,1.087039e-06,1.087039e-06,0.0044525117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
